2023-05-05 00:00:11 , udn , 里長為1間破爛鐵皮屋拍片請命 細說苦命老人說不出的痛 , https://udn.com/news/story/7320/7143579?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:25:15 , udn , 中央規劃2025年邁向非核家園，再生能源要達到2成。新北市長侯友宜今天出席總質詢，針對能源問題，侯友宜說，現在是2023... , https://udn.com/news/story/6656/7144186?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:25:41 , udn , 「館長」邀約上凱道遊行 黃國昌秒答應：我們凱道見 , https://udn.com/news/story/6656/7144173?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:27:33 , udn , 台積電未站穩500元 台股盤中翻黑失守15600點 , https://udn.com/news/story/7251/7144178?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:27:44 , udn , 美股收黑，但蘋果（Apple）財報優於預期，台股早盤開高後漲幅收斂，台積電500元大關得而復失，電機機械下挫，盤中台股翻... , https://udn.com/news/story/7251/7144178?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:28:04 , udn , 不敵市場需求下滑！高端傢俱龍頭徠禮宣布結束營業全面二折出清 , https://udn.com/news/story/7241/7144190?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:28:15 , udn , 搶攻高端市場的徠禮傢俱旗艦店，不敵市場需求下滑，宣布結束營業並且全面二折出清。位於台中惠來路的徠禮傢俱旗艦店，近日掛上結... , https://udn.com/news/story/7241/7144190?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:30:34 , udn , 「印股票換鈔票」詐3.5億　丰偉環保董事長7人起訴 , https://udn.com/news/story/7321/7144201?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:30:44 , udn , 丰偉環保科技實際負責人許勝州，涉嫌以公司不實的營運及投資計畫，標榜可「股票換鈔票」，對外招攬民眾投資，自2020年起藉此... , https://udn.com/news/story/7321/7144201?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:31:05 , udn , 前桃園副縣長葉世文詐領12萬元特別費 辯「下屬害的」判關8年半定讞 , https://udn.com/news/story/7321/7144199?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:31:15 , udn , 營建署前署長、桃園前副縣長葉世文以支付時任總統府顧問廖了以、內政部長李鴻源吃飯為由，詐領特別費12萬餘元，最高法院依3個... , https://udn.com/news/story/7321/7144199?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:31:36 , udn , 郭台銘、侯友宜兄弟各自登山 國民黨卻一旁納涼打混不負責任 , https://udn.com/news/story/6656/7141429?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:31:47 , udn , 鴻海集團創辦人郭台銘向高雄市前市長韓國瑜道歉，這對霸氣的郭台銘來說，總算有點政治手腕的氣度表現，國民黨對總統大選的焦慮，也許能夠在郭台銘主動找韓國瑜與新北市長侯友宜接觸共商後，反而撇開國民黨裹足不前的大選布局，由他們自己領導邁步向前。

這是個奇特的現象，郭台銘、侯友宜兩人兄弟各自登山，國民黨卻在一旁納涼打混，沒有扛起責任，讓兩人不戰不和，只待黨部最後決定徵召某人。 , https://udn.com/news/story/6656/7141429?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:33:34 , udn , MiLB／李灝宇敲首轟破低潮 單場4安錯過完全打擊 , https://udn.com/news/story/7001/7144215?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:33:45 , udn , 效力費城人隊高階1A的台灣好手李灝宇前陣子遇到小低潮，但今天面對遊騎兵隊高階1A，本季首轟、首支三壘打都出爐，全場敲出4... , https://udn.com/news/story/7001/7144215?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:34:10 , udn , 六角首季獲利拚倍增、估全年賺一股本 股價戰歷史新高 , https://udn.com/news/story/7241/7144184?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:34:20 , udn , 六角（2732）首季獲利因旗下的王座餐飲貢獻，加上澳洲茶太表現亮眼，雖然整體營收表現持平，但毛利率可望大幅優於去年同期，... , https://udn.com/news/story/7241/7144184?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:45:35 , udn , 假抱怨真炫耀？金融業友人年薪百萬嫌「繳稅貴」 他苦笑：該安慰嗎 , https://udn.com/news/story/121041/7144146?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:45:45 , udn , 繳稅季節又到了，家家戶戶都開始準備如期納稅，根據收入多寡，每人要負擔的稅金也不同。有網友表示，他在金融業上班的朋友年薪百萬，還向他抱怨「台灣稅金好高」，他無奈表示，「我都不知道是我該安慰他，還是他要安慰我這個不用繳稅的」。 , https://udn.com/news/story/121041/7144146?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:46:06 , udn , MLB／吞K還被罵作弊仔 柯瑞亞淡定回應：聽過更難聽的 , https://udn.com/news/story/6999/7144163?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:46:16 , udn , 昨日白襪隊與雙城隊的比賽，本應在米道頓（Kenyan Middleton）三振柯瑞亞（Carlos Correa）後畫上句點，卻因前者賽後一句「作弊仔」有了番外篇。

太空人隊在2017、2018 , https://udn.com/news/story/6999/7144163?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:46:37 , udn , 室內攀岩運動夯 新北稽查全數不合格 , https://udn.com/news/story/7323/7144237?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:46:48 , udn , 近年攀岩成為熱門的新興運動項目，但相較於一般運動，攀岩運動風險較高，民間運動場館及國民運動中心皆曾發生墜落導致傷亡情形，... , https://udn.com/news/story/7323/7144237?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:47:08 , udn , 影／8萬失聯移工？民眾黨：政策檢討到哪了！ , https://udn.com/news/story/6656/7144238?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:47:19 , udn , 民眾黨立法院黨團立委賴香伶、邱臣遠及陳琬惠今天召開「8萬失聯移工，政策檢討到哪了？」記者會，提出台灣有高達8.3萬名失聯... , https://udn.com/news/story/6656/7144238?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:47:40 , udn , Jennie聯手Calvin Klein打造專屬款 形象美照曝光又甜又辣！ , https://udn.com/news/story/7270/7144228?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:47:50 , udn , 我們都知道天團Blackpink Jennie的時尚感和她的舞台魅力一樣，有著多元面貌。因此除了成為Chanel和Calvin Klein的代言人，並經常出現形象廣告中之外，現在Jennie更與品牌合作，打造了自己專屬內衣、T恤及牛仔褲系列，而且靈感來自於她私下的穿搭。 , https://udn.com/news/story/7270/7144228?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:48:11 , udn , 母親節「啾」媽咪一下 劍湖山限時加碼送園內購物金 , https://udn.com/news/story/7270/7144234?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:48:22 , udn , 屬於母親的月份來了！劍湖山世界（5701）邀請全國的孩子們一起帶媽咪來玩。為了讓媽咪可以玩得開心，特別推出「媽媽歡樂價」... , https://udn.com/news/story/7270/7144234?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:48:38 , udn , 7年只請過1天病假 台中五權國中補校78歲阿嬤成模範生 , https://udn.com/news/story/7325/7144271?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:48:43 , udn , 謝龍介廟口開講挺侯顧南台灣 侯友宜：凝聚所有人 , https://udn.com/news/story/123307/7144233?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:48:48 , udn , 台中市教育局今日在台灣體育運動大學舉辦111學年度中等以上學校模範生與市長合影活動，全市大專院校、高國中職及附設進修學校... , https://udn.com/news/story/7325/7144271?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:48:53 , udn , 國民黨南部鐵三角，屏東蘇清泉、高雄柯志恩、台南謝龍介明將在屏東舉辦開講，挺侯派大將替新北市長侯友宜固守南台灣。侯友宜今早... , https://udn.com/news/story/123307/7144233?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:49:09 , udn , 龍騰斷橋加固挨批四不像 學者指應先追究台鐵這問題 , https://udn.com/news/story/7324/7144272?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:49:14 , udn , 怎整合郭台銘？ 侯友宜：都一心一意想為中華民國做事 , https://udn.com/news/story/123307/7144224?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:49:19 , udn , 近日古蹟龍騰斷橋加固工程引起了軒然大波，民眾大多用負面的看法表示：「歹看」、「走味」、「四不像」、「違反美學」，地方政府的文化主管單位苗栗文觀局也找了文資委員出面回應，認為加固非侵入，是「必要之惡」，還說會噴黑色消光漆改善。 , https://udn.com/news/story/7324/7144272?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:49:24 , udn , 國民黨2024總統人選傳出已內定徵召新北市長侯友宜，但鴻海創辦人郭台銘傳出得知後「非常驚訝」，侯友宜今早受訪時表示，他一... , https://udn.com/news/story/123307/7144224?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:49:40 , udn , 逛鹿港喜見古早味糕點 老饕直呼好懷念：快絕跡了 , https://udn.com/news/story/120910/7144104?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:49:45 , udn , 下班就去！辦公商圈按摩推薦 台北捷運按摩地圖大公開 , https://udn.com/news/story/7270/7144225?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:49:50 , udn , 隨著時代的進步，許多老舊事物逐漸被淘汰消失，但也有人致力於將這些傳統的物品保留下來。有網友日前在鹿港發現有人在販賣一種傳統的點心，讓他看到直呼「好久沒吃了」，不少人看了也直呼很懷念。 , https://udn.com/news/story/120910/7144104?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:49:55 , udn , 累積了一整天的工作勞累，如果一下班就能在最快的速度抵達按摩店，讓全身的疲憊隨著按摩師父的手勁兒被推走，晚上到家後就能以最... , https://udn.com/news/story/7270/7144225?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:50:11 , udn , 皇家加勒比郵輪2024重返中國市場 疫後國際郵輪首家 , https://udn.com/news/story/7333/7144253?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:50:16 , udn , 毒販網路操縱販毒 4小蜜蜂包月送毒還有座右銘 , https://udn.com/news/story/7315/7144229?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:50:22 , udn , 全球最大郵輪公司皇家加勒比集團4日宣布，旗下國際郵輪將於2024年上半年重返中國市場，恢復從中國母港出發前往他國的國際郵... , https://udn.com/news/story/7333/7144253?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:50:27 , udn , 高雄市警刑警大隊查緝販毒集團，發現毒販利用「包月」方式，雇用「小蜜蜂」送毒品，查獲楊姓等4名男子，輪班涉嫌為毒販四處發送... , https://udn.com/news/story/7315/7144229?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:50:43 , udn , 攔不住A肝苺！ 好市多問題冷凍藍莓 回溯查賣出1.4萬包 , https://udn.com/news/story/7266/7144261?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:50:47 , udn , 二手車剛過戶竟無法上路 二手車行揭可疑漏洞 , https://udn.com/news/story/7321/7144222?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:50:53 , udn , 除了綜合苺驗出A肝病毒，食藥署後續也在好市多冷凍藍莓驗出，除了下架相關產品也回溯調查已經進口銷售的冷凍藍莓，發現與近期驗... , https://udn.com/news/story/7266/7144261?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:51:14 , udn , 賴九千億推淨零 藍批自相矛盾：燃煤發電比例逐年提高 , https://udn.com/news/story/6656/7144252?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:51:25 , udn , 副總統賴清德昨表示，政府預計在2030年前投入九千億元預算，與企業界共同努力淨零轉型。國民黨今在臉書發文表示，賴清德要企... , https://udn.com/news/story/6656/7144252?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:51:37 , udn , MLB／光芒開季26勝6敗並列史上第2 只有1隊打出這戰績沒奪冠 , https://udn.com/news/story/6999/7144230?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:51:46 , udn , 好市多進口「A肝莓」 高市衛生局重罰750萬 , https://udn.com/news/story/123496/7144262?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:51:47 , udn , 光芒隊本季勢不可擋，近期他們開始遭遇強隊挑戰，雖輸掉藍鳥和太空人隊系列賽，但本周又橫掃國聯戰績第二的海盜隊，目前戰績26勝6敗，勝率81.3%，是1984年老虎隊以來，最佳開季表現。

據大聯盟數 , https://udn.com/news/story/6999/7144230?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:51:56 , udn , 好市多科克蘭冷凍三種綜合莓檢出A肝病毒，鬧得沸沸揚揚，髙雄市衛生局經審酌事實造成的影響規模經綜合評估，今早決定重罰750... , https://udn.com/news/story/123496/7144262?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:52:08 , udn , 中一中「烯環鈉」惹議 台東原民議員籲請縣府引以為戒 , https://udn.com/news/story/7325/7144283?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:52:17 , udn , 影／時力：蔡政府社宅跳票 籲政府即刻搶救居住正義 , https://udn.com/news/story/6656/7144264?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:52:18 , udn , 台東縣議會今由縣長饒慶鈴施政報告，不過，報告前布農族籍議員古志成針對台中一中學生以「烯環鈉」作為擺攤主題，遭疑歧視原住民... , https://udn.com/news/story/7325/7144283?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:52:27 , udn , 蔡英文政府2016年上任時宣布的「居住正義三支箭」，其中最關鍵的就是，要在8年內蓋成20萬戶社會住宅，但是社宅政見確定跳... , https://udn.com/news/story/6656/7144264?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:52:39 , udn , 增加香蕉園固碳量10至150倍有助減碳 特生中心用這招 , https://udn.com/news/story/7266/7144280?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:52:48 , udn , 郭侯之爭兩敗俱傷 高嘉瑜：侯友宜草包、郭台銘頻失言 , https://udn.com/news/story/123307/7144266?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:52:50 , udn , 農委會特生中心在南投縣中寮淺山地區，針對慣行栽培及友善草生栽培的香蕉園進行地被碳通量的監測，結果發現友善草生栽培的香蕉園... , https://udn.com/news/story/7266/7144280?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:52:58 , udn , 鴻海創辦人郭台銘爭取國民黨總統候選人提名，新北市長侯友宜被點名是被徵召的熱門人選，傳出國民黨將在5月17日公布徵召人選。... , https://udn.com/news/story/123307/7144266?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:53:19 , udn , 另一種左翼「反戰觀點」：反俄羅斯帝國主義擴張 , https://udn.com/news/story/122663/7144259?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:53:29 , udn , 國際輿論對於烏俄戰爭的討論，出現諸多來自左翼的反戰之聲，這些聲音將戰爭責任矛頭指向「美國帝國主義」與北約（NATO），當中說法與俄羅斯總統普丁合理化侵略烏克蘭行為的言詞近似，以至於被質疑所謂「反戰論述」是否在為俄羅斯侵略行為背書——不過，西方的反戰論述以「反帝國主義」出發，怪責對象直指西方自身，卻忽視了俄羅斯亦是積極擴張的軍工複合體，對中亞、中東歐地區來說早已堪稱「帝國」，左翼反帝論述與反普丁侵略，思路其實應是相同。 , https://udn.com/news/story/122663/7144259?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:54:36 , udn , 兩岸若打巷戰「老百姓拿步槍能撐多久？」退役中將曝殘酷答案 , https://udn.com/news/story/11685/7144245?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:54:47 , udn , 因應中共解放軍近年對我軍事擾台動作不斷，空軍向美國採購66架F-16V戰機，原訂今年初首批交機，美方已告知，首批交機時程延遲到2025年中以後。退役中將帥化民表示，萬一兩岸打起巷戰，台灣老百姓一天都撐不下去。 , https://udn.com/news/story/11685/7144245?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:54:51 , udn , 警犬新汪上任「偷吃百香果」被放回去 下秒真相反轉還拉拉公道：請相信專業～ , https://udn.com/news/story/7470/7144182?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:55:02 , udn , 日前在中國大陸有警察對物流車進行例行檢查，一旁的警犬看到百香果相當興奮，衝上前「偷吃」卻被領犬員放回去。當狗狗再次叼起一顆百香果，警方才察覺案情不單純，最終還給警犬一個公道。影片曝光後網友開玩笑表示「請相信專業人士！」 , https://udn.com/news/story/7470/7144182?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:55:07 , udn , MLB／光芒開季26勝6敗並列史上第2 只有1隊有這戰績沒奪冠 , https://udn.com/news/story/6999/7144230?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:57:36 , udn , 天氣越來越熱！她不解「還戴口罩是為了什麼」 網指3關鍵原因 , https://udn.com/news/story/120912/7144139?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:57:46 , udn , 新冠肺炎疫情趨緩，目前搭乘大眾運輸工具已經不強制佩戴口罩。不過，一名女網友在網路上發文，表示明明天氣越來越熱，但大眾運輸上的人都還是戴著口罩，因此好奇詢問大家，「現在戴口罩是為了什麼？」貼文曝光後也掀起討論，網友指出3關鍵原因。 , https://udn.com/news/story/120912/7144139?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:58:07 , udn , 阿里巴巴的股價被低估50%？這是怎麼算出來？ , https://udn.com/news/story/7333/7144296?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:58:18 , udn , 中國最大的電子商務（EC）企業阿里巴巴集團3月下旬提出了拆分為六大業務的重組計劃。由於作為大型綜合企業的低效率和業務評估的困難，股價與理論價值相比大幅低估，長期作為股東相伴的軟銀集團... , https://udn.com/news/story/7333/7144296?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:58:38 , udn , NBA／湯普森化身「G2湯」 季後賽6次單場8顆三分球史上第一 , https://udn.com/news/story/7002/7144282?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:58:49 , udn , 沒有等到大家熟悉的第6戰，湯普森（Klay Thompson）提前在第2戰化身「G2湯」！

上半場轟進19分的湯普森，第三節即便易籃，火力還是不停歇。他在這一節又砍進3記三分球獨拿11分，勇士凌 , https://udn.com/news/story/7002/7144282?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:59:10 , udn , 壽險業完美風暴／九成都拿去買美元資產，台灣壽險帝國碰到美國暴力升息就沒轍？ , https://udn.com/news/story/7239/7144292?from=udn-ch1_breaknews-1-0-news
2023-05-05 11:59:20 , udn , 台灣壽險業資產規模上看34兆元，看似是一座堅不可摧的金融帝國，不過，它長久以來存在兩個結構性問題，不發作則已，一旦碰上了大環境的升息，再結合股市、匯市波動，便自然形成完美風暴。 , https://udn.com/news/story/7239/7144292?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:01:07 , udn , 卜蜂、大成「缺蛋雙雄」年化報酬皆勝過大盤！ 專家：兩檔差距不大 , https://udn.com/news/story/7252/7144236?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:01:17 , udn , 今年初出現缺蛋潮，不少人秀出「雞蛋自由」照，雖靠著進口蛋解決蛋荒，也讓大成（1210）和卜蜂（1215）先狂了一波，消息淡去後，回歸基本面。 , https://udn.com/news/story/7252/7144236?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:01:38 , udn , 新竹市Youbike新設30站站點出爐 6月底前突破百站 , https://udn.com/news/story/7324/7144307?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:01:48 , udn , 新竹市建置公共自行車Youbike以來累計騎乘人數超過815萬人次，市長高虹安今天宣布Youbike2.0新設30站將於... , https://udn.com/news/story/7324/7144307?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:02:09 , udn , 澎檢查辦議員詐領助理費 當庭逮捕議員聲押獲准 , https://udn.com/news/story/7321/7144308?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:02:19 , udn , 澎湖地檢署追查國民黨籍澎湖縣議員歐中概涉詐領助理費，原本諭知歐夫婦交保，不過，今天澎檢發出新聞稿，指歐夫婦及助理等3人涉... , https://udn.com/news/story/7321/7144308?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:02:40 , udn , NBA／士官長重回前線！美媒曝巴特勒G3有望復出 , https://udn.com/news/story/7002/7144239?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:02:51 , udn , 熱火隊能否擊敗尼克隊、延續「老八傳奇」，老大哥巴特勒（Jimmy Butler）何時回歸至關重要。而根據外媒報導，熱火球迷可以放心了，他有不小機率在第三戰就會重返球場。

在淘汰第一種子公鹿隊後， , https://udn.com/news/story/7002/7144239?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:03:11 , udn , 6浪犬公園咬死貓 議員批流浪狗絕育卻「生生不息」 , https://udn.com/news/story/7325/7144302?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:03:22 , udn , 台中市大里區社區公園發生流浪狗咬死貓慘案，讓地方人心惶惶，議員質疑，台中市每年流浪犬絕育2千多隻，台中市流浪犬總數推估6... , https://udn.com/news/story/7325/7144302?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:03:36 , udn , 就是屏東黑鮪魚季「這一味 」 限定小旅行本月假日近滿額 , https://udn.com/news/story/7327/7144321?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:03:46 , udn , 屏東東港漁港是全台黑鮪魚進貨量最大的漁港，邁入第23年的黑鮪魚文化觀光季明天起至7月2日熱鬧展開，在海鮮美食、海洋音樂會... , https://udn.com/news/story/7327/7144321?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:04:07 , udn , 台南貪官陳凱凌涉多罪嫌 監察院立案調查 , https://udn.com/news/story/6656/7144319?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:04:17 , udn , 監察委員蔡崇義、林國明、王麗珍今天表示，台南市政府經發局前局長陳凱凌，涉及利用職務上機會詐取財物、公務員詐欺得利、財產來... , https://udn.com/news/story/6656/7144319?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:04:38 , udn , 影╱一手給全年薪另一手剝削 代理教師寒暑假仍要打卡上班 , https://udn.com/news/story/6885/7144315?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:04:49 , udn , 112學年開始代理教師有望比照正式教師領取12個月年薪，但立委范雲今協同全國代理暨代課教師產業工會召開記者會，近日陸續傳... , https://udn.com/news/story/6885/7144315?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:05:09 , udn , 男粉絲斗內400萬求交往遭拒 前JKF女郎挨告不起訴 , https://udn.com/news/story/7321/7144317?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:05:20 , udn , 一名陳姓男子迷戀身材火辣的前JKF女郎賈瞳瞳（本名賈瞳），心疼賈女經常抱怨經濟拮据且有意交往，前後透過直播斗內或現金交付... , https://udn.com/news/story/7321/7144317?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:05:40 , udn , 轉賣現賺近2萬！西門町現「地鋪人潮」漏夜搶聯名潮表 , https://udn.com/news/story/7270/7144311?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:05:51 , udn , 西門町昨日深夜在漢中街的騎樓內突湧現大批地鋪人潮，臉書網路社團除有人拍照並討論，而原來這些排隊人潮是為了即將在今日晚上7... , https://udn.com/news/story/7270/7144311?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:06:33 , udn , 勞退新制不請領 可參與分紅 , https://udn.com/news/story/7238/7144340?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:06:43 , udn , 婉芳（化名）今年67歲了，五年前從職場高階主管退休後沒多久，就提前領了勞保老年年金，但是唯獨勞退新制帳戶200多萬元她動也不動，先生幾次催促她去領，婉芳卻不為所動... , https://udn.com/news/story/7238/7144340?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:07:04 , udn , 傳宣明智作東拉藍委挺郭台銘 賴士葆：尊重 , https://udn.com/news/story/6656/7144339?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:07:15 , udn , 根據媒體報導，繼上次國民黨立委陳玉珍夜宴鴻海創辦人郭台銘，與12名藍委餐敘後，傳出將有「挺郭夜宴2.0」，時間點落在5月... , https://udn.com/news/story/6656/7144339?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:07:35 , udn , 被酸投機貪得無厭 李彥秀、高嘉瑜隔空交火 點燃港湖之戰 , https://udn.com/news/story/6656/7144338?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:07:46 , udn , 民進黨立委高嘉瑜昨質疑，新北市長侯友宜插手北市港湖初選，好像把台北市長蔣萬安當塑膠，還批評對手李彥秀是政三代，看到有機可... , https://udn.com/news/story/6656/7144338?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:08:07 , udn , QA整理包／「好市多A肝莓」掀食安風暴 消費者怎求償、4大症狀要就醫一次看 , https://udn.com/news/story/123496/7144013?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:08:17 , udn , 衛福部食藥署4月10日於邊境抽驗好市多進口產品，其中冷凍莓果被驗出有A肝病毒，沒想到又從進口冷凍藍莓中檢出A肝病毒，高達十五公噸的藍莓遭攔截退運。而目前全台已賣出4萬2千多份，造成民眾人心惶惶，聯合新聞網整理「好市多A肝莓」事件起因，以及業者後續處理方式，帶您一次掌握。 , https://udn.com/news/story/123496/7144013?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:09:45 , udn , window.location.href="https://udn.com/news/story/123496/7144013"; , https://udn.com/news/story/121461/7144351?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:10:05 , udn , 民進黨稱「郭侯之戰」聲量戰局翻轉？大數據給答案 , https://udn.com/news/story/123307/7144344?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:10:16 , udn , 國民黨總統提名人選聚焦在鴻海創辦人郭台銘與新北市長侯友宜，民進黨日前中常會黨務報告時指出，有觀察到郭台銘聲量顯著成長，民... , https://udn.com/news/story/123307/7144344?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:10:37 , udn , 蘋果財報優預期 台積電衝500元關、大立光挑戰2,000元 , https://udn.com/news/story/7240/7144341?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:10:47 , udn , 蘋果公司（Apple）財報出爐，上季營收和獲利表現都超出華爾街預期，每股盈餘1.52美元，高於平均預期的1.43美元，台... , https://udn.com/news/story/7240/7144341?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:11:38 , udn , 傳宣明智作東拉藍委挺郭台銘 賴士葆：尊重大家立場 , https://udn.com/news/story/123307/7144339?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:12:33 , udn , NBA／湯普森狂飆8三分彈 勇士大勝湖人27分扳平系列賽 , https://udn.com/news/story/7002/7144369?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:12:43 , udn , 在系列賽首戰於主場吞敗後，勇士今天的第二戰隨即做出回應，在湯普森（Klay Thompson）全場狂飆8顆三分球、拿下3... , https://udn.com/news/story/7002/7144369?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:13:04 , udn , 首季中國逾千上市公司虧損  11家淨虧逾44億元 , https://udn.com/news/story/7333/7144300?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:13:14 , udn , 美國自由亞洲電台（RFA）4日報導，據中國A股上市公司公布的首季業績共計1163家虧損，當中11家虧損超過人民幣（下同）... , https://udn.com/news/story/7333/7144300?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:13:35 , udn , 社區雲端廚房油煙惹眾怒 惡鄰條款驅離敗訴原因曝光 , https://udn.com/news/story/7266/7144359?from=udn-ch1_breaknews-1-0-news
2023-05-05 12:13:41 , udn , 影／一手給全年薪另一手剝削 代理教師寒暑假仍要打卡上班 , https://udn.com/news/story/6885/7144315?from=udn-ch1_breaknews-1-0-news
